COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleMuonRun2016E_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;4;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleMuonRun2016F_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016C_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;4;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016B_23Sep2016_v2MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016F_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016G_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;4;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016E_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;3;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016B_23Sep2016_v3MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleElectronRun2016D_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016E_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016F_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016B_23Sep2016_v3MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016C_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016B_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016D_23Sep2016_v1MINIAOD_DATA_161227_CMGTools-from-CMSSW_8_0_20;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_SingleMuonRun2016G_23Sep2016_v1MINIAOD_DATA_161229_CMGTools-from-CMSSW_8_0_20;7;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_DATA/crab_TauRun2016G_23Sep2016_v1MINIAOD_DATA_161230_CMGTools-from-CMSSW_8_0_20;6;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ST_t_channel_antitop_4f_leptonDecays_powheg_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ST_t_channel_top_4f_leptonDecays_powheg_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ST_tW_antitop_5f_inclusiveDecays_powheg_MCSpring16_161231;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ST_tW_top_5f_inclusiveDecays_powheg_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/TTHAnalysis/cfg/crab_HEPHY/crab_MCSpring16/crab_ST_tW_top_5f_inclusiveDecays_powheg_MCSpring16_161231_CMGTools-from-CMSSW_8_0_20;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DY2JetsToLL_M_50_madgraphMLM_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DYJetsToLL_M_10to50_madgraphMLM_MCSpring16_161231;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DY1JetsToLL_M_50_madgraphMLM_MCSpring16_161231;3;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DYJetsToLL_M_150_madgraphMLM_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_EWKZ2Jets_ZToNuNu_pythia8_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DY3JetsToLL_M_50_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DY4JetsToLL_M_50_madgraphMLM_MCSpring16_161231;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_EWKZ2Jets_ZToLL_M_50_pythia8_MCSpring16_161231;0;0
